tx_index,tx_hash,block_index,source,sent,burned,earned
3502,77bd97fda68647aed073e53e789fe69f6a1ccb8e974bc403ef47415ed0ae4b16,1166258,MM9cUMyJAibWFUx8FqCq7xNPZfm1Vj55Tq,0.01829650,0.01829650,27.26913627
3506,1d0631d5290c03f7f9b6ebbab925bdfd8ab4e9b78fa12b0672483b57ea5979a4,1166259,MNgJ3GzbS8gcUUGFwJCyvx2JxvTEvJn3Ur,3900.00000000,3900.00000000,5812421.87500000
3507,3147ddfc9d255811a300f069cd250425c222dc081d62bda204a5226423af0b60,1166259,MU8LtsjuihBSFD4VpXEAwLiR1yGbFWUChs,39.91000000,39.91000000,59480.45052083
3520,d7b2d554581f9d09e09713ba1ec5a111dbc87a3812457e20f12a7c896d0aa75c,1166259,MJozQeBTwTUvVkLodCjwoVDVRjTJz9J3WU,4.00000000,4.00000000,5961.45833333
3526,7e4d45b00f0621dd5aa3cdf4190aab5b2d223ed3c2c58f9554484f8bcc140619,1166261,MNLbtAQ5jhH8m1Fzkxkk8jcSs7QBZ1kZ7t,48.90600000,48.90600000,72884.13147321
3527,48526ad6e5117d08aa5557dc3d7fe689918c3dc4d5f46c187d4da5810175c469,1166261,MGRVpAKGcW1JiHAUmx1fExasW8TgrsBmfj,30.00000000,30.00000000,44708.70535714
3550,e0cccd388c83159fa9ce73eb95505ffda3ee4aa8f43be5d93871568d160e7c19,1166263,MVxrS2ZwqKScPZi3RQT1xbbf1Ja5T9ZjAM,0.50000000,0.50000000,745.10788690
3555,e7834b9727b4af29087b3709242f6779543a2d50da01ab6fece64a5af64cfb5a,1166264,MPwjzMBwCCCCrBm93L3xJbDsqYHa5uA3Pk,0.10638360,0.10638360,158.53056107
3556,a5324ac96e1ba271789930bdf84cd778ff0d68293565dfbda9005c4622bcb780,1166264,MGHmwRkTsVUEucRJJpW9wNCroxVw5tsVFt,9.99000000,9.99000000,14886.88392857
3581,bb6f291bfc97c7ad6acb8ae4f544e9b53ac80e2b7e884e4640d0efe6b8305efa,1166268,MJGU7H3iZjWHCHB8A6bZgsRDkDXgcTFrWo,9.99899000,9.99899000,14898.79268899
3584,0bbc5813bf22ff1c5ce6d27c21d8433d92eba10dc53318bd8c8fcd775a78ca2b,1166269,MGHmwRkTsVUEucRJJpW9wNCroxVw5tsVFt,0.00090000,0.00090000,1.34099330
3585,fea1f95cfbf6548338856dc4a339d4c3350e99f66829388e640bec843d138805,1166269,MFvWv9u1FKJCwpgrRAFvFMG1KQq7KSDBDQ,9.90000000,9.90000000,14750.92633929
3607,d2871acdbb9fb74e6dc90c4a6a34566a9eda035f241023d657d79a6a9119f7c5,1166270,MGdH3ubYd12Z4rXNgEh7o1HQnZQaGGYki2,1.00000000,1.00000000,1489.95535714
3608,db570e32b9882feb5a22925b8538d529bb6f57a1162d43f206edcfc9f5708fd5,1166270,MGHmwRkTsVUEucRJJpW9wNCroxVw5tsVFt,0.00700000,0.00700000,10.42968750
3614,9635777856e9de734c2d9f0d2fced98dec915aa020b6192eb3d08f362e07c659,1166272,MU8LtsjuihBSFD4VpXEAwLiR1yGbFWUChs,50.00000000,50.00000000,74494.04761905
3626,13178943488073d5ba00ff5be74590819e4c64d9a35d5aa76b0db1f1fc1a5048,1166278,MFCHQw1mZWKvArZW8WC38Aeg1iKvKqdCCw,1.00000000,1.00000000,1489.65773810
3627,abac6ab42751f89309c003eec0c3aa6bcf3bf4c8a2188b5ac95c0b0fed11b2dd,1166278,MQUWkJydPCiCVHtqx7ZzUG3kFjxEi3rbN1,2017.00000000,2017.00000000,3004639.65773810
3637,a67783ba8a7aaf6a916e7d2e88fd063eca637e638b1b5aeae3bb3a9dd64a2cd3,1166281,MGRVpAKGcW1JiHAUmx1fExasW8TgrsBmfj,3000.00000000,3000.00000000,4468638.39285714
3638,7c698918c7b7500f0da59ab55e0ce4f6a8f6b21249eee0ae718756266b22337b,1166281,MQtc84o6GoTiwcEFxRdEgtBh7JrdrA4cfn,0.99000000,0.99000000,1474.65066964
3650,c057f0fc58554f1b1888bcff337b472bf64e6d3d43c01c8ebec7e1180db28655,1166283,MNva7D9ZgKjzTBLn3C6diLSPjL8s6jQgXH,1.00000000,1.00000000,1489.47172619
3651,85570ac78675b71edbec94235302970bf6dbaa938ea6ce353d10ef449a246e61,1166283,MLAzkqk2fybg2ZZqeUf3sWhpk5vSXjX39C,2.00000000,2.00000000,2978.94345238
3670,24709250ea1bbbe762c87d5b08fbf6e4a276c3875ad72a9b7aff30f30891e73c,1166284,MNva7D9ZgKjzTBLn3C6diLSPjL8s6jQgXH,2.00000000,2.00000000,2978.86904762
3671,7a4e09122f581e64bf94d56b64d67b4b4d91d1822992b8e885e263ab7fc6c4a0,1166284,MTh4BACdR5xqkGkrh7PxAH3La2iGptm3gt,0.99899000,0.99899000,1487.93019494
3672,b08a3a082f832c2e31c909779b858c53840bbcf865c37aefb2f6b4d5860d28a8,1166284,MU8LtsjuihBSFD4VpXEAwLiR1yGbFWUChs,9.98000000,9.98000000,14864.55654762
3673,b8bea90783aadf206227f451b027d8d3b56d140266501d61a8fa38785f70c5ba,1166284,MKfDhHYhJZB3b8X4owSCQB8WvPW9SL2YZk,9.00000000,9.00000000,13404.91071429
3675,f97cc0277d121eb64a94e1355187866965acdbc7fc84d846c22f1b4472a293b0,1166284,MABVZBtPzrENQhfYTpEU9znUfNW2KWPTWu,299.99899000,299.99899000,446828.85281399
3693,6306afedab0f01e2bf95d8052333b2d953718411390afea6c653c1a5ca28f173,1166287,MU8LtsjuihBSFD4VpXEAwLiR1yGbFWUChs,0.00800000,0.00800000,11.91458333
3719,82749428ec991994dc11b1a0e3bc5f382f792c957b66466d57375bdcdd52545a,1166289,MVF1qM4ZhsqQdhZcHRqNe7kJJNg88V6CTa,400.00000000,400.00000000,595699.40476190
3731,0fe3d725860bd69d34ca16d97d68c6bd3f3c224cba9062e66c413e5260650f27,1166291,MVF1qM4ZhsqQdhZcHRqNe7kJJNg88V6CTa,580.00000000,580.00000000,863720.98214286
3748,5ca5eecae64b68a3883006fa4ea1f44f16a2b2c920ae73b704331497b217d392,1166292,MGdH3ubYd12Z4rXNgEh7o1HQnZQaGGYki2,100.00000000,100.00000000,148913.69047619
3754,371d5f22357119e4fb22773bc516db2a13d28b110608e16c6e4c72ff45a07270,1166292,MHHmBfGyMNvG3XsTFeuPDU82pL2NQf8xvY,1.00000000,1.00000000,1489.13690476
3837,4c6637a2ed1d8a90e115ad6b3e835cffbc48526c0f37e5ee3e8cda1b3c6f9da3,1166294,MNDmpFwwUs7ZTCseQ7hB5uDuuHXiimAAwk,3.90000000,3.90000000,5807.34375000
3840,06e9ca1c525d51e6d6fab7b09f91093ed5800e755156ebad1c7b3035c53d4f5a,1166294,MHkmqpqr8q5oufyVknXWdnFdNCjowvmenU,0.50000000,0.50000000,744.53125000
3845,7d3b82dc40917718dc098b240fdef0b7618f099cf59db6b4e55a17de5dd0ca7f,1166294,MSJzrXLkEZTMPSt8z3XUunrLYb3H5U28qA,3.00000000,3.00000000,4467.18750000
3853,12e7e2df0b8df529ad7a4c856f65529e6a5dfdfd003967c2c38cbdaa67b9fce5,1166294,MApLjqs1prLkHRLH3CRYvy7ZLkGEHRm73g,1.00000000,1.00000000,1489.06250000
3855,70066b5209ce4e3889238c43c1b7b9166a4dcb7863ca92d179b1d76757db3254,1166294,MBMPJqwfiEQXaoWBKyLEqZUBb9Rf9fuPZe,5.00000000,5.00000000,7445.31250000
3858,757b9807e8e1c842f27e58398209da9dc808577e2a688f6e748478437f9db7ed,1166294,MQMoHDU3owviEfwaEMUdLw1dM7VWjDtqAV,95.00000000,95.00000000,141460.93750000
3861,a223c4efc3168a5a323ae9f24ce6a52cf2509e2b92937f4269bdb0b9e052f775,1166294,MWm3HgueEJec5t88DeXFXATY5zbq1VUpJi,1.50000000,1.50000000,2233.59375000
3862,8acc82f415f5b713ebf10660f371877882a0e21b7b6a0fb80156dcb37377e8e7,1166294,MWm3HgueEJec5t88DeXFXATY5zbq1VUpJi,1.50000000,1.50000000,2233.59375000
3866,8ac93ac720fd6734aff3174de914fe9d4d5271aeddad15064c458389eb1cc88b,1166294,MHLsuBwZt7G7G6xYDhqrbZKmzHfJoU2gjs,0.99000000,0.99000000,1474.17187500
3867,3493003fea0e95c22a9f1aa19b8e22136864517197a8680147341385893e44d9,1166294,MEoMXRwK23Ak9kuQqtCzzs44vi68P952B2,0.10000000,0.10000000,148.90625000
3868,eb64176d1b0ae3fe8fd89c7a53a3696735a1b491c397a68d046d75e07f2706ad,1166294,M8Jz6et8crDE7oUnH7t4GUA4G5A35R7EvW,1.00000000,1.00000000,1489.06250000
3869,ddbe8a72dffe1fe76f56c99e76e0ffbf9a8a136a65ca23d31da2a158b7a12672,1166294,M8Jz6et8crDE7oUnH7t4GUA4G5A35R7EvW,0.10000000,0.10000000,148.90625000
3870,6460ecbfc7cca8a001be80630f7e1018195ec568a9b9af6617b3a6bae7a02abd,1166294,M8Jz6et8crDE7oUnH7t4GUA4G5A35R7EvW,0.10000000,0.10000000,148.90625000
3875,5b358fc718fb887bf863b7414e9e77d12238430a29127550f323c85353dbcdd8,1166294,MQFz4SkHo9bQKrNwVBSEEXdXMhXHttnWZ7,256.89980000,256.89980000,382539.85843750
3876,c4ee3c6979dae590a343883202e58f53b16d7fd569ee30568b9a97d0b75fbc7e,1166294,MMCvYQdVRnZoXkBpm1HAUuNrov98yyGrjc,1.00000000,1.00000000,1489.06250000
3877,465c399c1b2d7972036821ad1383f2aeb183acc76e4172fc4ebe5815156e32df,1166294,ME6QJzyY2ZWM1N9ZXbWfkouDfmJt3NYpBY,0.50000000,0.50000000,744.53125000
3878,e1ce26aea95342df26c366250641bb4267959558c2e6493a699087e3261b4d41,1166294,ME6QJzyY2ZWM1N9ZXbWfkouDfmJt3NYpBY,0.10000000,0.10000000,148.90625000
3879,6c4ac2930765cbfffc3fef819977b1e7300898ea938acbf75bf5d0e20ce4c0a6,1166294,ME6QJzyY2ZWM1N9ZXbWfkouDfmJt3NYpBY,0.30000000,0.30000000,446.71875000
3880,537e91ff7eea2c3d79833996db359d437a8955640b450ac6c15edbc05bc405bf,1166294,MVV6SuDjpwU3Pd8zLHef5dA4XKp14mSnob,8.00000000,8.00000000,11912.50000000
3883,a80b602ee9a2edb16e2717a9773498be6fe869b3017c14fe7f1131bf3e9522a9,1166294,MVkDjoojSnrRN7ujioJmyAFXhqh9N2R1fq,20.00100000,20.00100000,29782.73906250
3884,74b65c600e75f5a85e202d7a07252aa04a13f25ac358b03662c055b6dac179c4,1166294,MHyxUqi95BPg5FAXVuSasusEW5YjpgCRuF,4.80000000,4.80000000,7147.50000000
3885,9b9099b4194d96e27b50fd321e7e6984622126895116e2da834cebac038cecd7,1166294,MPbJwb5ZVnfuRPSdbZKDM4cGu3j26XAfYe,0.50000000,0.50000000,744.53125000
3888,4fd5840a6a1e7b5ade2720d9acebf24556e1a8f0f35c97121718c974116f185d,1166294,MCJiuf7btqQq3rqF6cWPE12f9qE94ibgNz,0.54000000,0.54000000,804.09375000
3889,15b984974e5a4132cd20b15ba2db5a45311b4161145d8e3e83b86e8159341df2,1166294,MCJiuf7btqQq3rqF6cWPE12f9qE94ibgNz,0.01000000,0.01000000,14.89062500
3890,9b1f81fe72ad2497235e538fefd9ba5027bcd0429598e2347536a7d62ba610be,1166294,MCJiuf7btqQq3rqF6cWPE12f9qE94ibgNz,0.01000000,0.01000000,14.89062500
3891,b1928c607946b3695f81099378a3a78dddf7f97ad6d8df3981a574a130101879,1166294,M8eo3dWts35AGf17Z6xKgq6Wj2oKzfHcrC,10.00000000,10.00000000,14890.62500000
3892,5c4dfca11c34d4a5a017e17908bbd36915c19aa5b76b23ddc984901eb1c488ab,1166294,M8eo3dWts35AGf17Z6xKgq6Wj2oKzfHcrC,15.00000000,15.00000000,22335.93750000
3918,c61cb73cb66bec289853227893c8f948942befdff28f4cd01b9f6098ccf9b46d,1166294,MPQRhgnTf9azD9wXfLN6xzDncTamBymE5B,5.00000000,5.00000000,7445.31250000
3919,b7d995673545f39bafea6273147358dcf58f5e846a0d89399f933366e6188bc8,1166294,MPQRhgnTf9azD9wXfLN6xzDncTamBymE5B,4.00000000,4.00000000,5956.25000000
3920,b0607cfce96005ef9bb9a266728bf11d4f3a8b4fdaae16373e926e8808189f62,1166294,MPQRhgnTf9azD9wXfLN6xzDncTamBymE5B,4.00000000,4.00000000,5956.25000000
3921,0df41a453598a686d0ff46d8aa06b350b6a0be3abf0befdd639127850855e92e,1166294,MPQRhgnTf9azD9wXfLN6xzDncTamBymE5B,4.00000000,4.00000000,5956.25000000
3922,f5a0ec576d3cfff1aa4ebb6eb9190d6d376899cc0bcf665417b30875584644b2,1166294,MDZHAVX9VoHozammWsX6gCBuYJfJAixeT2,1.00000000,1.00000000,1489.06250000
3923,7ecbbd23d60d6e3b3ee43ef832c42a84daef8061a6ab37bf30808b5b1825d534,1166294,MDZHAVX9VoHozammWsX6gCBuYJfJAixeT2,1.90000000,1.90000000,2829.21875000
3924,73edf40380af8250e98a038c0281d5fa6c73c9bc9aa49dd4f1946a2981cbe14f,1166294,MH6vmpXs53Y9BVme5BVxURkeHeSgEZAW1u,1.00000000,1.00000000,1489.06250000
3926,896e1046a308b98e431c5cd926734a51d9c887f874a6e841d3e05bd66ddae8df,1166294,MTPXv1Hireeb3DF5scUpFVamk9X2Lp8wKW,1.00000000,1.00000000,1489.06250000
3927,b709b8782037e007cbb19d32af60d99891230c2b9a88ac353cba53aa72f2a305,1166294,MTPXv1Hireeb3DF5scUpFVamk9X2Lp8wKW,1.00000000,1.00000000,1489.06250000
3931,635e6e1a668079097f3924838a7481d56c883e7445a44461c6912165265c2228,1166294,MGqkAnqfVy8BYBu4yQYBf6LsGo6BWvssGk,1.04000000,1.04000000,1548.62500000
3933,1a6ace1848f86615a3dac0c24f3c613797102083b01b59deae08fc061912826a,1166294,MEG9SB2cY5meJzXkzSxp8HuoGUstxVX3oR,80.00000000,80.00000000,119125.00000000
3937,497874425d27e83f9e25f237f122f3c26799666e8efbc359d6772889a374626a,1166294,MNLSC8es88CLqHgcUDkWgwJgJWHfTYBzz6,10.00000000,10.00000000,14890.62500000
3943,4c66d9534cc4e8ef68d056f4b0e3751d622878fef879220bdf77eaaa6431745f,1166294,MGA1RJdkDzAcREq44pHKBScjscNXR6qrAm,15.99890000,15.99890000,23823.36203125
3944,648abcade5c6962424f513790b4c6c96278f70d3bf1765b584f757b2a323f59a,1166294,MGA1RJdkDzAcREq44pHKBScjscNXR6qrAm,4.59986000,4.59986000,6849.47903125
3959,6e4724ec65bf2847a6fad20d3158257f3bb0b104150c5a12deacd3db7887508c,1166300,MAdRyD8Dgm5KScrCxN557ShsdCFjTT9mVQ,0.01000000,0.01000000,14.88839286
3960,09d41821846dbdd81e9a7c197ea3aba8bb5f657c292b01c90a1083bec2bd21e8,1166300,M8ZF1ojci6dp2ANAS9XKVPrHqseUG84cWM,2000.00000000,2000.00000000,2977678.57142857
3991,d6aefcfd1ae7836e48af7fd91240122bbd43e8ba18292066955583a1da99538b,1166308,M8RFqJpoY7jvdhbsMPbKDEVeLKccCyvpJy,200.00000000,200.00000000,297708.33333333
3992,43f587ccf2281acee68e39c2e9145eb4cb63433b297c7b38624409d49f93b1ab,1166308,MMgA7rpbeo6a8MnYfKAgK2YuTncKXYxhmW,1.70000000,1.70000000,2530.52083333
3998,698d319bc2e90bf8710c04f105ea9ca9e44d7f9e7e431be4384780dd1c8cf14e,1166309,M8BoAkeK6v2Dy5wGZ7WA6kpJ15G1GVPS5A,4.99000000,4.99000000,7427.63727679
3999,111d9b9aa6861e7cef9ee0d8d0b781bfc60ab5b589d5974839c989412d0b2bb2,1166309,MHHmBfGyMNvG3XsTFeuPDU82pL2NQf8xvY,1.00000000,1.00000000,1488.50446429
4001,09947fd563aa99596a051a2d9467c0599ae04ffebdc299d6349d8cf76063083f,1166310,MGnSYtZjqkKjamuRbnsoYgKh3jWfGMpAgT,2000.00000000,2000.00000000,2976934.52380952
4002,d85af221fcd45037815f0636f425d9cd0848685a95c77046b7dcfacd69387652,1166310,MQtc84o6GoTiwcEFxRdEgtBh7JrdrA4cfn,0.00800000,0.00800000,11.90773810
4003,2677d822fcc4941c34074f0bba9b8077a66bb93fc2a2ae27efb94cac9b5e38ef,1166310,M8RFqJpoY7jvdhbsMPbKDEVeLKccCyvpJy,1800.00000000,1800.00000000,2679241.07142857
4026,2c30751b4bbbc123996cc8c7c0a922bb470589595ae17248553ed988a797cb11,1166311,MRPPzvafYQeTH2DSryc4gj3hVDEAf5dEfn,0.40000000,0.40000000,595.37202381
4057,57c9147cf6ca8055db095eeb7a4c840bd3efd9a86cab6293d97d4a9497d55db4,1166312,MC5DCRKaJZLBJbLH9CFmJtrhaWhP8TxkVD,2.90000000,2.90000000,4316.33928571
4058,9baab3961279ba4f4e0472a1f39f75e9b9577ecb4737374fa1db379612a0dc2b,1166312,MMSo2kcGgVMsiYiNmSpXtwfBV722zN3gt2,40.00000000,40.00000000,59535.71428571
4076,8efdaa8fb3ffa92521a9965a2d493623e4bbdffa9934a4e3abd86fa649aca604,1166314,MNG3kXsUFzXBrHpsiA9GagKdc4XZH2yURk,0.99000000,0.99000000,1473.43526786
4093,c40b63715f05c85d3f18773fc5c5280c0f49dbf1d959ff7c0d7ed3c581693496,1166317,MSb4qj2LQonPfRFaySzvkxQ7bZ7JvttTn8,2.80000000,2.80000000,4166.97916667
4103,4ad268c5e3957b9a8496e9b4dc4fad80acc4cb4874d4a0fdb5a4057cecd1caf0,1166319,MMSo2kcGgVMsiYiNmSpXtwfBV722zN3gt2,40.00000000,40.00000000,59525.29761905
4105,4132a7da960e6bb9070b6a8e5e3d3e37d7fad8cbd6bc960817601c4fe29b25a3,1166322,MHHmBfGyMNvG3XsTFeuPDU82pL2NQf8xvY,1.00000000,1.00000000,1488.02083333
4111,1231871936e5d6e20ac9f972275f3b46b0427354e81b1fc790a5909f17d0800e,1166327,MMgA7rpbeo6a8MnYfKAgK2YuTncKXYxhmW,2.50000000,2.50000000,3719.58705357
4144,24ea2dc8bb4b92abf4448ad45ec3224f5bd5af66279ae0bb34b20f1be89b8e69,1166341,MT5m6uKguoa4yQqfezTLMTTF6R82SNWRGz,2.99866939,2.99866939,4459.96292942
4167,8414d19a6d6a4f36de82e7ebbf3234ca0138b3cb501b295e4542a26c1f18bca5,1166345,MNFEd8B2ZvdYrAZHS6xaYqxfJovK4eo86s,15.00000000,15.00000000,22307.47767857
4168,665aa494d10abf0f1f88c278bce0190023f90ab336b3734991ff6f3ec86903a4,1166345,MUP48A9J3CXZxuXpVW72dZqhZzAcwLBvgk,7.00000000,7.00000000,10410.15625000
4184,a0411e31e5b203920d9979f4d40cbbd35e5f4db659f480c823321fb2e5bf672d,1166369,MBfbLYtPXWk3rDLVMwca8N64pahZnWdZR1,4.99900000,4.99900000,7429.87533482
4301,e0df3f938e22b87afde4db66e27b700ac6ba52dea7c2dec81bde6d8bdb492269,1166402,MSb4qj2LQonPfRFaySzvkxQ7bZ7JvttTn8,9.80000000,9.80000000,14553.43750000
4313,d404d4de846b3f284dbca35cd2baa46f097bf3a7164e067691faec965080a152,1166416,MLtCbcvsRDdRWcwZTsHrCjJLTCPgwS1VW5,0.50000000,0.50000000,742.26190476
4337,6371bcf2ce7cdbfaac144e5db44cac341474931ebb0594e8b267d4b625921b79,1166426,MLtCbcvsRDdRWcwZTsHrCjJLTCPgwS1VW5,7.00000000,7.00000000,10389.06250000
4426,d97b1a631d39953d447b9f1c996f8f1bc9f13d17f8d95b4c149c44ee131959c8,1166451,MK7JxqDpX267Fa3Azc7737gokd9TMWdm9X,5.00000000,5.00000000,7416.10863095
4436,795658506b032c5c7c6b4dbc024ea28b25dd643fb70bd79162711f794a44f997,1166454,MPad6wAkb8jgHiKtEYVMvhGrhc5KTMsduy,3900.00000000,3900.00000000,5784129.46428571
4444,905af2f147ede97fd20bd3eefab40f6a03ccb8cc0117dcd7fed5f5e5df46cc12,1166461,MEzvPmNRc7eFKgLbppba5LRMbaqNSuXMFj,3900.00000000,3900.00000000,5783113.83928571
4445,89add997bd2db7fb720bea36c5c38ef13c8b6707d863dc45f5aa6841e937ea48,1166461,MRme41CtFKhgBCJ74np2S1dTTi4Zs2FReh,0.01000000,0.01000000,14.82849702
4446,65c744437b09b866c036d6706a5e90630fe07d4d29086732ff4db73de4882fa9,1166461,MB9bML9mSLyTWnBTpRY1UPD4Yu5gRFjV5F,9.00000000,9.00000000,13345.64732143
4448,8e2e7eace799369ab59b6d51e2b617f6bce083424c2504718faf2fc18d343013,1166463,M9ZWP7ziq6DmwfQBjgg4wD3tPxZirqbbGh,3900.00000000,3900.00000000,5782823.66071429
4450,c7dabf08787733d6e7a0bd064c60fe0d1955b72c08316a71758e109f968a6561,1166464,MB9bML9mSLyTWnBTpRY1UPD4Yu5gRFjV5F,500.00000000,500.00000000,741369.04761905
4467,0a423a390afcd32707fe52d3472fb3f7ae8a5a8aecd39d962fda006d1342741b,1166489,MSZadPvKeFGsYBhrZREKGguVGoSqEBJ9oi,1.00000000,1.00000000,1481.80803571
4475,bbb61aacea8c0631893e3d7e00ceec2a7c2b815271d3df40ec08663ead31026b,1166491,MHHmBfGyMNvG3XsTFeuPDU82pL2NQf8xvY,1.00000000,1.00000000,1481.73363095
4483,0daaf050806f96900f29de13d65256a77ab532daea663e5a17dab1169e0a429d,1166492,MHHmBfGyMNvG3XsTFeuPDU82pL2NQf8xvY,1.00000000,1.00000000,1481.69642857
4484,cd74382d91f9bde2068ab491502e809688fd2ec8ce5f1ff77bc2ec5c165812ed,1166492,MKWvUtKWQW2v3FFHuTEH9LVkpLKsqKx8Ym,0.03000000,0.03000000,44.45089286
4501,51fdbc2232826ba8906c4cd2ded79b16eface3fc55fa635240d7002997d7ce7a,1166493,MHHmBfGyMNvG3XsTFeuPDU82pL2NQf8xvY,1.00000000,1.00000000,1481.65922619
4506,f08b8bfa62f788c6f7f3e1a9b600814458f0606258d30a353f3ea92d895ac0e5,1166507,MHHmBfGyMNvG3XsTFeuPDU82pL2NQf8xvY,1.00000000,1.00000000,1481.13839286
4513,9dcf34035f359472614f1a77e62d2e4724eba7bf2cc43bf84bc12cd12b764cd7,1166521,MCNAvWX6Cqok8k3xR921eAL7EFqvnhNyBr,8.00000000,8.00000000,11844.94047619
4514,dc4e885cb4cb277aadb00a58bce60e05f733663dd1b88a14f02046d6d794a28e,1166522,MGqkAnqfVy8BYBu4yQYBf6LsGo6BWvssGk,5.00000000,5.00000000,7402.90178571
4515,e8e971fd8134d4b19447a891177b2885303c2a12cfef91f92558d61900b82e2b,1166522,MCNAvWX6Cqok8k3xR921eAL7EFqvnhNyBr,60.00000000,60.00000000,88834.82142857
4516,ee26e06c1cc1c107cc622d12e2b814337f8c3821704081da8e568894c49eecd4,1166522,MHHmBfGyMNvG3XsTFeuPDU82pL2NQf8xvY,1.00000000,1.00000000,1480.58035714
4517,2c78d77080cc8b9e5c741c942ca4c08953c92cda0e383e4907802f63a5f0e6f9,1166522,MQctk9HQuh96CaQgK7954Bj9Dzagy4Th8L,0.39700000,0.39700000,587.79040179
4526,68430686d16d6314b987d297622f25f6e9be31cbabedb68666fbd8331e4eca0b,1166525,MHHmBfGyMNvG3XsTFeuPDU82pL2NQf8xvY,1.00000000,1.00000000,1480.46875000
4527,9c592228c40242ad83ef9d3c31637390d0867c52293bfac2cf25593226329ff4,1166525,MNsMJAmyibgeB92EeRahwMAWEWYKFNSoMu,0.30000000,0.30000000,444.14062500
4530,b159c590f773e3f3f7729a4957b7e412334a2adafcbfa5cc17a1eb223edff5cb,1166527,MNsMJAmyibgeB92EeRahwMAWEWYKFNSoMu,3.50000000,3.50000000,5181.38020833
4545,736ec143fe1a75d3080af2127972c67b0f7a47b1947e274654aefcd8c603d325,1166531,MCNAvWX6Cqok8k3xR921eAL7EFqvnhNyBr,489.00000000,489.00000000,723840.06696429
4548,a81aed0a48ac5eb828470af71d39d421b42310347e67b185b67adee597bb7f38,1166535,MCNAvWX6Cqok8k3xR921eAL7EFqvnhNyBr,200.00000000,200.00000000,296019.34523810
4582,398a6ee3e02db0e7a7e8aa48550e8a3ffee043c5dae6d049fa3d891a6cee6edd,1166538,MQY2Hhxk1Myw9Rek9VtnfmivPvuosY6ueF,0.90000000,0.90000000,1331.98660714
4618,b778155e2bb46ba091569c943286a1775171bc6af992da31006263ef1a804b68,1166542,MQY2Hhxk1Myw9Rek9VtnfmivPvuosY6ueF,50.00000000,50.00000000,73991.81547619
4624,7a03ab1e60852bf7c97abbf7ec8a72192a40024ebb4c6b1fe77be218e1d7eff9,1166547,MKxa9RzptLbga89pwktgu37aFs5XTw5Dnq,2.00000000,2.00000000,2959.30059524
4628,37dfbab4d8cac8425b2ff9061b86170cbb13f7ed574622633e3555c2636f0293,1166553,MPN5T5pNvrq7v8wjNjkG9mDs55FxEDQbLL,1.00000000,1.00000000,1479.42708333
4640,c50eafd04a17fb6185bd1e8a0032d0e83d8bceb60bf6b38d759647cef1d779ca,1166561,MQY2Hhxk1Myw9Rek9VtnfmivPvuosY6ueF,20.00000000,20.00000000,29582.58928571
4653,c9b2018ccf5bf934c586ee3be3f1c7c3740e2799c6e2e3694c77094cab322c39,1166564,MEkGMySkU4fnnTWkHpDFneywDmZJuuTsBX,0.50000000,0.50000000,739.50892857
4654,4c78540cd88dc5e2e9f949d98b7a9e1fe307f564089c6a25a031975c0b68c777,1166564,MApZWmFbHtAxArUgacDTG7hFtJF5mrhotZ,0.99000000,0.99000000,1464.22767857
4664,5d6ffb52159b3a4a2a08d6d578aea634208647ff9159aeb3e07fb7526f831960,1166565,MDZ4KW5BmwF8YeLzhMSt4APKrzkBDQKX6e,7.99500000,7.99500000,11824.45033482
4665,5bdaa35990d7cb93f33c81b88c725a321c41c63ffad4312d36e382d6c423c55b,1166565,MApZWmFbHtAxArUgacDTG7hFtJF5mrhotZ,0.00800000,0.00800000,11.83184524
4686,588c0df74b6404578a568eb744e1d61837a65566c12cfc7d2009ba9db86a7e21,1166567,MVAqj5gJ2Qv7rNQ3WFteuQbxDCCYQsbKzJ,2500.00000000,2500.00000000,3697265.62500000
4698,ef1307bad7c74f68fcbe9122b7778bae81aa4c2031a0f77ad9805fe828962e69,1166572,MECpgnu8ikZ8cRXmQfu8kY12SWqNZM4R2g,2500.00000000,2500.00000000,3696800.59523810
4699,a8929e3e95230b3bc2e57c9e9ebaa1800f57689b6e6981f4faf7f2323ea93c11,1166573,MWLAbvdqVBPQtvvyKEjnmwiT63vnwcRaGV,1.99000000,1.99000000,2942.57924107
4703,f26a36dfdbd3855b30609d59a0fdd4b7c32d26b797c7bd9c11c57772df0ad9ed,1166582,MWqoKBjrMbos5XPZb4D1by9GmbzFvN5jPa,0.99000000,0.99000000,1463.56473214
4704,686f7fac0f2ea74f99967b1a9ad1d67a3bc9e852058f19a9a9475510006e6ac4,1166583,MH6vmpXs53Y9BVme5BVxURkeHeSgEZAW1u,1.00000000,1.00000000,1478.31101190
4705,fa337df5e5de53a7effad193a06f91df62640d3c9b000f16414028c35179bd0b,1166586,MH6vmpXs53Y9BVme5BVxURkeHeSgEZAW1u,1.00000000,1.00000000,1478.19940476
4707,deb94da456fafdb8ff828856c1eb4bae87e623fa481b3eb1f274ac3a07c742fe,1166587,MH6vmpXs53Y9BVme5BVxURkeHeSgEZAW1u,1.00000000,1.00000000,1478.16220238
4772,93b637496849bd3bbd04c55e9819221bf3359d7445eab3141afc1758e593fdf2,1166594,MNYwcJLYtGuwa8bMZB62indQLAH9G3xF7D,50.00000000,50.00000000,73895.08928571
